Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-October-2007,849.00,890.90,840.10,869.35,869.755861492591254065,88544,1679,77011663.00,40568,45.82,50.80,20.35
24-October-2007,880.00,888.95,845.50,866.40,866.756194554909758335,75187,1270,65168798.00,44088,58.64,43.45,-13.60
25-October-2007,840.00,884.00,833.55,868.90,858.879984738433711104,70766,1771,60779501.00,30991,43.79,50.45,28.90
26-October-2007,875.70,928.30,860.00,919.00,900.242868885644530051,163018,3890,146755792.00,50286,30.85,68.30,43.30
29-October-2007,927.00,959.90,910.00,925.45,937.162359864549429595,60834,2116,57011335.00,23329,38.35,49.90,-1.55
30-October-2007,930.00,944.75,902.05,909.05,925.086671823021874460,133169,2781,123192867.00,58673,44.06,42.70,-20.95
31-October-2007,910.65,925.00,901.15,918.80,915.797992885580343470,42449,1287,38874709.00,14639,34.49,23.85,8.15
1-November-2007,860.00,950.00,860.00,913.20,918.698742956220199393,48447,1387,44508198.00,18380,37.94,90.00,53.20
2-November-2007,890.00,935.30,890.00,929.20,920.353858784893267651,43848,1618,40355676.00,12615,28.77,45.30,39.20
5-November-2007,932.15,1019.70,930.00,976.70,987.167912137091947981,384326,5201,379394295.00,208566,54.27,89.70,44.55
6-November-2007,981.60,1004.50,925.10,942.30,980.960380483764889289,82106,2084,80542733.00,23617,28.76,79.40,-39.30
7-November-2007,959.90,998.90,920.00,937.15,951.094586794243393697,102213,1332,97214231.00,74630,73.01,78.90,-22.75
8-November-2007,930.00,935.00,900.00,920.10,913.716388291714899950,42329,1348,38676701.00,17351,40.99,35.00,-9.90
9-November-2007,950.00,950.00,886.15,914.75,920.607147843082507329,7163,356,6594309.00,4480,62.54,63.85,-35.25
12-November-2007,900.00,913.85,882.00,894.30,896.938383429075393893,83906,2069,75258512.00,38517,45.90,31.85,-5.70
13-November-2007,899.85,960.00,885.10,949.30,930.403336488405111216,101424,2789,94365228.00,35314,34.82,74.90,49.45
14-November-2007,987.70,994.00,961.00,989.15,978.438350445673022678,88630,2170,86718991.00,31869,35.96,33.00,1.45
15-November-2007,997.00,1000.00,955.10,962.60,974.544305693370527774,53413,1261,52053335.00,25827,48.35,44.90,-34.40
16-November-2007,955.00,984.70,950.00,974.60,973.502864066975104648,27234,828,26512377.00,9865,36.22,34.70,19.60
19-November-2007,996.50,996.50,972.00,981.70,982.446182450183905258,24741,700,24306701.00,11557,46.71,24.50,-14.80
20-November-2007,960.00,1025.00,955.00,996.75,1004.239330825923429788,91994,2277,92383993.00,29506,32.07,70.00,36.75
21-November-2007,994.90,1010.00,931.10,939.60,963.525704446691628631,36589,1008,35254442.00,16148,44.13,78.90,-55.30
22-November-2007,936.00,949.95,900.15,924.75,922.654068594485541358,29740,910,27439732.00,8042,27.04,49.80,-11.25
23-November-2007,950.00,955.00,913.30,929.95,930.529916388978309856,114937,1010,106952317.00,85582,74.46,41.70,-20.05
26-November-2007,950.00,970.00,925.00,936.80,927.740082116243727071,1742408,1043,1616501741.00,1718536,98.63,45.00,-13.20
27-November-2007,935.00,953.95,928.00,934.80,936.606794571945686399,1452012,1144,1359964305.00,1423755,98.05,25.95,-0.20
28-November-2007,940.00,949.00,902.00,908.50,922.939582226219188161,24463,1012,22577871.00,10115,41.35,47.00,-31.50
29-November-2007,930.00,940.00,909.00,918.75,921.877763203580108792,51842,1353,47791987.00,10431,20.12,31.00,-11.25
30-November-2007,934.00,955.00,917.00,931.25,938.007914795254048834,68353,1426,64115655.00,31996,46.81,38.00,-2.75
3-December-2007,940.00,949.80,922.00,941.00,942.466733803289694528,14895,608,14038042.00,4741,31.83,27.80,1.00
4-December-2007,929.80,950.30,929.80,943.10,946.975057950857672693,21570,616,20426252.00,8591,39.83,20.50,13.30
5-December-2007,947.00,949.00,936.05,942.40,942.038622129436325678,17244,547,16244514.00,7946,46.08,12.95,-4.60
6-December-2007,950.00,950.25,920.05,926.75,933.596899748020158387,44448,1054,41496515.00,23175,52.14,30.20,-23.25
7-December-2007,940.00,940.00,920.00,935.20,930.772508493771234428,28256,768,26299908.00,13119,46.43,20.00,-4.80
10-December-2007,940.00,941.00,927.00,937.45,938.971089060394462820,48978,765,45988926.00,28072,57.32,14.00,-2.55
11-December-2007,945.00,949.80,932.00,939.65,944.747489131119652195,79355,1011,74970437.00,59742,75.28,17.80,-5.35
12-December-2007,932.00,954.00,925.50,942.60,944.693009509123618607,70038,973,66164409.00,38047,54.32,28.50,10.60
13-December-2007,950.00,977.95,945.10,968.65,966.069807566452704712,151273,2417,146140278.00,67974,44.93,32.85,18.65
14-December-2007,980.00,1000.00,972.55,993.90,987.542705565700537443,231094,3476,228215194.00,108878,47.11,27.45,13.90
17-December-2007,999.00,1009.00,960.00,978.95,992.883875084524614520,104999,2067,104251814.00,47573,45.31,49.00,-20.05
18-December-2007,982.00,998.00,932.70,953.05,958.233282482961467124,91117,1563,87311342.00,53224,58.41,65.30,-28.95
19-December-2007,970.00,976.90,930.00,942.15,954.976035291312296319,25162,966,24029107.00,8290,32.95,46.90,-27.85
20-December-2007,950.00,960.50,925.90,932.10,937.906917310313493866,35216,935,33029330.00,15256,43.32,34.60,-17.90
24-December-2007,1000.00,1000.00,935.00,947.85,942.347886413875191293,147025,737,138548698.00,136901,93.11,65.00,-52.15
26-December-2007,925.00,980.00,925.00,971.80,962.485520697976610358,53870,1220,51849095.00,31284,58.07,55.00,46.80
27-December-2007,993.00,999.00,950.05,959.55,971.455194588274594955,71844,1132,69793227.00,42330,58.92,48.95,-33.45
28-December-2007,946.00,986.50,940.00,976.95,973.970495133472048280,101407,1121,98767426.00,72854,71.84,46.50,30.95
31-December-2007,976.45,990.00,963.60,967.10,975.231662057064510791,42303,888,41255225.00,23516,55.59,26.40,-9.35
1-January-2008,979.95,982.85,965.00,973.00,975.581288295853939224,32151,560,31365914.00,22162,68.93,17.85,-6.95
2-January-2008,988.00,1048.90,988.00,1033.90,1024.987012082862756625,129274,3649,132504171.00,41374,32.00,60.90,45.90
3-January-2008,1047.80,1054.00,1025.10,1035.45,1041.868859846777827850,51037,1397,53173861.00,16185,31.71,28.90,-12.35
4-January-2008,1049.70,1074.75,1028.50,1056.45,1052.316181229773462783,111240,1945,117059652.00,53752,48.32,46.25,6.75
7-January-2008,1053.00,1098.50,1034.00,1089.50,1081.529863270934804295,85205,2284,92151752.00,28347,33.27,64.50,36.50
8-January-2008,1100.00,1124.50,1055.00,1068.65,1091.612674678447485763,97107,1923,106003232.00,44208,45.53,69.50,-31.35
9-January-2008,1080.00,1120.60,1065.00,1095.60,1094.532021523041283260,325047,3607,355774350.00,197679,60.82,55.60,15.60
10-January-2008,1111.00,1125.00,1075.00,1086.45,1108.068607707798496564,130102,2774,144161942.00,58075,44.64,50.00,-24.55
11-January-2008,1090.00,1175.00,1075.25,1167.45,1134.521723896285914505,248298,5706,281699475.00,97083,39.10,99.75,77.45
14-January-2008,1165.00,1287.00,1157.00,1265.20,1222.078189639543124618,242692,5671,296588600.00,64584,26.61,130.00,100.20
15-January-2008,1280.00,1291.00,1175.40,1207.90,1215.941142759649498877,228587,4614,277948338.00,70068,30.65,115.60,-72.10
16-January-2008,1197.00,1199.00,1145.00,1164.55,1172.048688276047364077,208428,2377,244287764.00,125026,59.99,54.00,-32.45
17-January-2008,1179.90,1197.00,1120.00,1159.65,1162.490715961958088023,72867,2340,84707211.00,16342,22.43,77.00,-20.25
18-January-2008,1160.00,1160.00,1090.00,1112.75,1123.368724447286326028,103218,2281,115951873.00,45279,43.87,70.00,-47.25
21-January-2008,1100.00,1137.90,1020.00,1056.75,1074.266766897633677604,91788,2054,98604798.00,38975,42.46,117.90,-43.25
22-January-2008,1004.00,1080.00,900.00,985.95,988.666741411785810386,89192,1248,88181164.00,67708,75.91,180.00,-18.05
23-January-2008,1069.00,1080.00,974.80,1022.60,1020.483010404267513115,181464,2232,185180929.00,102378,56.42,105.20,-46.40
24-January-2008,1050.00,1111.00,985.00,1005.75,1072.303035369497448952,185414,2154,198819995.00,120991,65.25,126.00,-44.25
25-January-2008,1039.00,1152.00,1010.00,1098.30,1107.353765039606623262,197063,4292,218218455.00,91160,46.26,142.00,59.30
28-January-2008,1109.70,1149.80,1040.00,1138.50,1085.886299292214357937,79120,2512,85915324.00,28370,35.86,109.80,28.80
29-January-2008,1199.70,1199.70,1085.00,1136.90,1140.927048919210105269,279379,3391,318751058.00,208294,74.56,114.70,-62.80
30-January-2008,1150.00,1150.00,1072.00,1100.75,1100.310068561744087512,51924,1708,57132500.00,20712,39.89,78.00,-49.25
31-January-2008,1120.00,1142.00,1051.00,1110.80,1110.264765215898360374,93192,2682,103467794.00,39400,42.28,91.00,-9.20
1-February-2008,1138.00,1149.95,1063.00,1087.80,1097.518627956394361946,79531,2551,87286754.00,27041,34.00,86.95,-50.20
4-February-2008,1100.00,1140.00,1076.25,1089.25,1097.911835756067880744,165997,2175,182250071.00,122799,73.98,63.75,-10.75
5-February-2008,1082.35,1101.95,1055.00,1058.70,1068.876017506395754487,47297,2112,50554629.00,16075,33.99,46.95,-23.65
6-February-2008,1025.00,1090.00,1016.55,1083.45,1062.729193416598575930,59969,2226,63730807.00,17345,28.92,73.45,58.45
7-February-2008,1088.00,1088.00,1016.15,1033.80,1055.657407010167746364,46618,1929,49212637.00,14126,30.30,71.85,-54.20
8-February-2008,1050.00,1050.00,974.00,980.85,999.014995083579154375,56952,2118,56895902.00,21827,38.33,76.00,-69.15
11-February-2008,982.00,984.00,900.00,928.10,934.455981623551542994,156287,2239,146043322.00,101599,65.01,84.00,-53.90
12-February-2008,928.10,1005.35,921.60,989.80,952.469166778340154006,485045,3562,461990407.00,366871,75.64,83.75,61.70
13-February-2008,1000.05,1015.00,960.00,969.10,993.160133542046908592,153959,2445,152905941.00,88478,57.47,55.00,-30.95
14-February-2008,992.20,1005.00,975.10,994.50,989.524223942986363324,102151,2183,101080889.00,38894,38.08,29.90,2.30
15-February-2008,978.00,1046.80,968.00,1026.90,1007.149834191408921405,77499,2595,78053105.00,26210,33.82,78.80,48.90
18-February-2008,1046.00,1065.00,1025.10,1051.25,1047.556350964907296933,158409,2395,165942354.00,90830,57.34,39.90,5.25
19-February-2008,1075.00,1075.00,1018.00,1040.30,1052.159812915027774613,149237,2106,157021174.00,87387,58.56,57.00,-34.70
20-February-2008,1039.00,1039.00,985.05,1004.20,1007.676148958179400029,40602,1606,40913667.00,13873,34.17,53.95,-34.80
21-February-2008,1011.00,1036.00,980.15,1001.80,1002.727735631590717517,58131,2059,58289566.00,16619,28.59,55.85,-9.20
22-February-2008,999.70,999.70,960.00,970.50,972.151098825535660257,72714,2223,70688995.00,39405,54.19,39.70,-29.20
25-February-2008,999.00,999.00,937.00,956.50,952.169500033050203258,484112,1864,460956681.00,444440,91.81,62.00,-42.50
26-February-2008,980.00,982.70,952.10,959.80,964.521888754504307926,80201,1527,77355620.00,50750,63.28,30.60,-20.20
27-February-2008,965.00,1003.00,965.00,988.05,991.057859370747943312,143313,3603,142031475.00,44499,31.05,38.00,23.05
28-February-2008,980.00,1023.00,976.10,1003.60,987.724347445180241696,194045,2734,191662971.00,128549,66.25,46.90,23.60
29-February-2008,981.05,1040.00,955.10,1018.75,990.861462539842527930,152789,3178,151392732.00,75367,49.33,84.90,37.70
3-March-2008,1000.00,1000.00,933.05,940.30,960.172942651843817787,59008,2726,56657885.00,17609,29.84,66.95,-59.70
4-March-2008,940.00,962.50,866.10,909.10,908.624409860576108651,135773,3834,123366662.00,42366,31.20,96.40,-30.90
5-March-2008,907.00,960.00,876.00,899.25,897.449130604914364834,199334,3466,178892125.00,83604,41.94,84.00,-7.75
7-March-2008,871.00,879.00,809.30,840.10,836.068065087695689229,178344,3576,149107723.00,82183,46.08,69.70,-30.90
10-March-2008,810.00,820.00,780.00,805.75,800.823742970328956145,1401737,4134,1122544271.00,1204079,85.90,40.00,-4.25
11-March-2008,807.00,847.00,785.00,833.70,821.164422468059745967,429552,4904,352732820.00,256334,59.67,62.00,26.70
12-March-2008,865.00,883.00,848.00,863.35,866.529950535861500412,121300,2928,105110083.00,31997,26.38,35.00,-1.65
13-March-2008,855.00,860.00,762.10,802.95,802.030706322570690120,155538,4328,124746252.00,47708,30.67,97.90,-52.05
14-March-2008,810.00,882.00,785.00,860.60,816.836008846320130366,601380,4806,491228839.00,505832,84.11,97.00,50.60
17-March-2008,830.00,830.00,779.00,792.85,799.435348887138033771,987454,4859,789405633.00,803661,81.39,51.00,-37.15
18-March-2008,790.00,805.00,755.00,782.10,792.092112171498431532,3165510,4501,2507375502.00,3038949,96.00,50.00,-7.90
19-March-2008,801.25,833.00,740.00,747.25,794.561756009898495854,1099561,7983,873669119.00,857188,77.96,93.00,-54.00
24-March-2008,751.00,765.00,707.05,718.35,729.163461893508603500,216656,5468,157977639.00,72890,33.64,57.95,-32.65
25-March-2008,735.00,805.00,735.00,792.15,746.481895971653047098,8080163,7691,6031695396.00,7852586,97.18,70.00,57.15
26-March-2008,801.00,838.00,782.20,826.55,800.519919047212166690,4728188,6013,3785008675.00,4580123,96.87,55.80,25.55
27-March-2008,814.00,814.00,786.00,793.25,798.717060003688407781,178939,4839,142921632.00,45810,25.60,28.00,-20.75
28-March-2008,803.00,816.00,767.00,804.90,791.186072228387769146,251397,6482,198901805.00,94829,37.72,49.00,1.90
31-March-2008,799.00,804.00,744.00,781.15,768.760342813959879087,291120,7780,223801511.00,75229,25.84,60.00,-17.85
1-April-2008,764.20,784.00,717.00,721.10,738.434839991219193557,373542,8737,275836427.00,202497,54.21,67.00,-43.10
2-April-2008,750.00,764.20,736.00,743.00,752.460890344673565100,671650,4802,505390357.00,484300,72.11,28.20,-7.00
3-April-2008,738.50,750.00,725.00,745.55,736.141274875621890547,160800,4136,118371517.00,41107,25.56,25.00,7.05
4-April-2008,749.80,749.80,710.05,714.75,718.552767638812199267,278902,4173,200405804.00,162266,58.18,39.75,-35.05
7-April-2008,719.00,760.00,692.50,750.80,731.167941399945996521,318498,7356,232875527.00,117544,36.91,67.50,31.80
8-April-2008,753.00,776.00,741.00,760.95,762.461539142442375101,225944,6017,172273610.00,44061,19.50,35.00,7.95
9-April-2008,757.00,817.85,740.25,796.10,780.918421433867077982,352041,7687,274915302.00,81220,23.07,77.60,39.10
10-April-2008,796.00,821.00,770.00,777.30,798.177535822766228926,354244,8758,282749603.00,71200,20.10,51.00,-18.70
11-April-2008,781.00,795.00,757.10,761.70,771.064284555096274092,209506,6873,161542594.00,23936,11.42,37.90,-19.30
15-April-2008,762.00,783.00,742.50,774.90,766.119075810595088327,189182,6514,144935939.00,23212,12.27,40.50,12.90
16-April-2008,780.00,795.00,771.50,786.80,779.165553913666487551,446640,3255,348006503.00,360200,80.65,23.50,6.80
17-April-2008,790.00,854.00,790.00,824.75,831.896648907054663366,527977,10219,439222297.00,187665,35.54,64.00,34.75
21-April-2008,823.00,890.00,799.00,881.10,858.165406740085346979,1006011,19594,863323839.00,211061,20.98,91.00,58.10
22-April-2008,880.00,923.60,880.00,910.60,909.536643395118179317,537996,13272,489327076.00,113317,21.06,43.60,30.60
23-April-2008,917.00,920.00,870.50,897.25,887.625211109425833488,586781,8390,520841609.00,373810,63.71,49.50,-19.75
24-April-2008,910.00,910.00,880.00,891.90,893.351288822505889780,259772,6653,232067651.00,39986,15.39,30.00,-18.10
25-April-2008,896.00,920.00,888.00,906.60,906.717104966326674868,332459,10842,301446262.00,71373,21.47,32.00,10.60
28-April-2008,910.00,925.00,898.30,919.15,916.105978915383617734,377811,4661,346114916.00,245957,65.10,26.70,9.15
29-April-2008,920.00,949.00,900.00,944.30,928.466199563411027392,482834,12176,448295049.00,126582,26.22,49.00,24.30
30-April-2008,950.00,950.00,905.00,924.30,922.002347042193417613,318699,8754,293841226.00,83170,26.10,45.00,-25.70
2-May-2008,948.80,948.80,927.00,933.20,935.573218577689806305,169752,5123,158815425.00,32851,19.35,21.80,-15.60
5-May-2008,930.00,969.90,923.95,946.90,952.879892913296599005,352985,9666,336352309.00,61078,17.30,45.95,16.90
6-May-2008,950.00,954.90,934.10,947.85,946.349507704534416530,385033,6391,364375790.00,156283,40.59,20.80,-2.15
7-May-2008,947.05,947.05,901.05,907.15,911.976945414920745475,356068,7240,324725807.00,134053,37.65,46.00,-39.90
8-May-2008,901.00,906.00,855.10,863.35,876.028837262123006538,246556,6725,215990166.00,52199,21.17,50.90,-37.65
9-May-2008,862.00,875.20,831.05,836.30,852.880703254142369273,458554,9416,391091858.00,146815,32.02,44.15,-25.70
12-May-2008,815.00,884.00,812.00,877.20,858.347160039132186223,347540,9864,298309972.00,51907,14.94,72.00,62.20
13-May-2008,885.00,903.90,863.15,869.25,891.047248062777799630,406768,7443,362449507.00,163700,40.24,40.75,-15.75
14-May-2008,855.30,876.90,842.00,865.40,865.623798740748923008,651816,6721,564227442.00,411734,63.17,34.90,10.10
15-May-2008,875.00,900.00,870.00,894.00,889.898164644665026441,282888,5440,251741512.00,103156,36.47,30.00,19.00
16-May-2008,902.00,917.40,893.00,901.65,908.304354707107084575,284336,7094,258263627.00,79094,27.82,24.40,-0.35
20-May-2008,902.15,908.00,851.05,869.40,870.012250329677398604,248728,6575,216396407.00,63038,25.34,56.95,-32.75
21-May-2008,860.00,877.00,851.00,869.50,863.863648509371302057,288167,5655,248936996.00,120704,41.89,26.00,9.50
22-May-2008,863.00,863.00,822.25,828.40,836.866869151001704364,320354,7045,268093649.00,140144,43.75,40.75,-34.60
23-May-2008,835.05,842.00,797.60,799.85,816.781215640842108370,271034,7889,221375480.00,65550,24.19,44.40,-35.20
26-May-2008,781.00,788.00,755.25,762.95,774.288375925424896081,243942,5419,188881455.00,79484,32.58,32.75,-18.05
27-May-2008,789.70,789.70,731.10,740.40,747.504143106939629013,332842,8905,248800774.00,52556,15.79,58.60,-49.30
28-May-2008,745.15,817.00,740.00,810.80,781.729860697912851437,734447,15615,574139151.00,194884,26.53,77.00,65.65
29-May-2008,850.00,850.00,775.00,783.30,796.972296259486808818,354176,9450,282268460.00,70759,19.98,75.00,-66.70
30-May-2008,779.90,800.70,747.25,794.05,770.824806595360497412,362194,9472,279188120.00,58449,16.14,53.45,14.15
2-June-2008,793.70,804.00,741.00,750.00,766.172679512008167113,294841,8618,225899119.00,55278,18.75,63.00,-43.70
3-June-2008,732.25,766.80,723.25,757.30,748.526613149709642041,444968,11148,333070390.00,101542,22.82,43.55,25.05
4-June-2008,755.00,776.90,730.00,739.40,758.774182484831586817,405283,9398,307518277.00,104151,25.70,46.90,-15.60
5-June-2008,735.00,776.90,723.55,770.40,751.681282232725006624,343401,9144,258128104.00,74230,21.62,53.35,35.40
6-June-2008,780.00,788.00,756.00,760.20,767.158405726837376815,404272,7749,310140663.00,123638,30.58,32.00,-19.80
9-June-2008,731.00,735.10,687.00,704.10,709.551395844696781871,342839,9414,243261891.00,59166,17.26,48.10,-26.90
10-June-2008,694.00,718.50,671.90,681.20,691.538796872362031906,396849,10167,274436480.00,92079,23.20,46.60,-12.80
11-June-2008,685.00,708.00,685.00,703.70,701.103064639858746287,233339,7249,163594688.00,33116,14.19,23.00,18.70
12-June-2008,691.20,721.00,672.50,715.80,705.774234283072115307,313595,8396,221327271.00,33611,10.72,48.50,24.60
13-June-2008,720.70,739.80,700.00,704.35,716.817968728929295604,407853,10814,292356359.00,88415,21.68,39.80,-16.35
16-June-2008,725.00,739.80,716.35,736.15,727.847975187087531054,393666,8573,286529001.00,139145,35.35,23.45,11.15
17-June-2008,741.00,803.00,727.25,794.20,766.487980888172209443,788203,19441,604148126.00,169243,21.47,75.75,53.20
18-June-2008,800.00,802.95,744.20,753.25,769.692397521132741483,602856,16446,464013680.00,76046,12.61,58.75,-46.75
19-June-2008,742.00,743.00,712.20,718.10,723.243279600844367683,521100,10243,376882073.00,231747,44.47,30.80,-23.90
20-June-2008,725.00,733.95,694.00,705.10,710.722189195659112671,1002560,20099,712541638.00,264223,26.35,39.95,-19.90
23-June-2008,690.00,709.95,670.50,699.00,693.567707063872601876,512849,11714,355695505.00,98451,19.20,39.45,9.00
24-June-2008,705.00,709.00,667.10,678.90,689.232729293753277545,446218,11477,307548050.00,92983,20.84,41.90,-26.10
25-June-2008,660.00,695.00,640.05,686.95,667.757852303513627230,720139,14404,480878472.00,174125,24.18,54.95,26.95
26-June-2008,695.00,706.00,665.00,676.25,684.664348155923890511,453452,11857,310462418.00,69768,15.39,41.00,-18.75
27-June-2008,670.00,670.00,620.00,628.95,635.673141712120984092,465119,12993,295663656.00,56399,12.13,50.00,-41.05
30-June-2008,629.95,634.90,587.20,603.65,603.356552053678989413,445761,11104,268952820.00,95565,21.44,47.70,-26.30
1-July-2008,595.00,609.90,581.00,592.30,595.353785465226578394,305722,7354,182012750.00,74882,24.49,28.90,-2.70
2-July-2008,593.00,644.20,568.00,635.85,607.299837027449944918,462041,11523,280597424.00,66472,14.39,76.20,42.85
3-July-2008,625.00,630.00,562.20,579.75,580.391072721630288610,734692,13737,426408678.00,226220,30.79,67.80,-45.25
4-July-2008,600.00,613.95,561.10,599.55,595.466315130265438775,509383,13652,303320418.00,78424,15.40,52.85,-0.45
7-July-2008,594.70,632.90,590.00,602.90,619.073977491534426664,602440,11749,372954927.00,227237,37.72,42.90,8.20
8-July-2008,589.00,624.00,566.00,608.40,592.382107799346744215,576497,12013,341506508.00,150281,26.07,58.00,19.40
9-July-2008,625.00,677.00,624.90,669.75,652.443464815880521677,721135,14609,470499818.00,188406,26.13,52.10,44.75
10-July-2008,660.00,688.00,638.25,679.00,659.930050115057836912,681831,15469,449960766.00,140473,20.60,49.75,19.00
11-July-2008,681.00,700.00,651.20,669.60,676.149622034648973817,930244,23565,628984129.00,130285,14.01,48.80,-11.40
14-July-2008,660.00,692.40,627.00,635.80,660.429970548468772883,1742524,40223,1150815074.00,173858,9.98,65.40,-24.20
15-July-2008,620.00,622.50,578.10,596.55,594.871514920234409233,1661368,36672,988300499.00,346958,20.88,44.40,-23.45
16-July-2008,600.00,609.00,580.25,584.45,593.650705704642545257,847380,22288,503047735.00,98503,11.62,28.75,-15.55
17-July-2008,600.00,644.00,598.10,635.50,620.274723185002179460,1277839,30671,792611232.00,254106,19.89,45.90,35.50
18-July-2008,640.00,700.00,640.00,686.80,673.142234344896438384,1398298,30180,941253440.00,317124,22.68,60.00,46.80
21-July-2008,695.00,700.00,673.55,697.60,689.905247739282318866,904580,21522,624074489.00,154386,17.07,26.45,2.60
22-July-2008,700.00,765.00,688.00,740.05,724.566518219865810851,1499078,31044,1086181727.00,292907,19.54,77.00,40.05
23-July-2008,750.00,802.00,750.00,765.40,784.603019271859419969,960364,19563,753504494.00,301120,31.35,52.00,15.40
24-July-2008,775.00,797.50,744.00,761.55,770.356074049414523296,1036335,23037,798346962.00,244710,23.61,53.50,-13.45
25-July-2008,749.90,749.90,705.60,712.50,720.884420897753145509,687806,15164,495828630.00,191502,27.84,44.30,-37.40
28-July-2008,715.55,720.00,694.00,697.20,704.773483706818449949,898474,20397,633220651.00,270990,30.16,26.00,-18.35
29-July-2008,686.90,688.00,616.10,620.10,641.518464801422454691,1254170,28958,804573213.00,333304,26.58,71.90,-66.80
30-July-2008,634.80,689.70,631.10,679.60,659.295578818094096318,1367960,28552,901889980.00,405490,29.64,58.60,44.80
31-July-2008,680.00,689.00,647.10,653.85,655.690696885226033208,825100,15978,541010394.00,278080,33.70,41.90,-26.15
1-August-2008,654.00,684.40,625.00,680.30,661.943391627627496177,1005187,24351,665376892.00,157226,15.64,59.40,26.30
4-August-2008,674.00,714.50,670.00,706.05,699.853491556366955727,1091118,26028,763622742.00,183651,16.83,44.50,32.05
5-August-2008,705.55,773.00,698.00,760.85,744.364947632050802400,1520873,32315,1132084551.00,265966,17.49,75.00,55.30
6-August-2008,793.00,802.00,736.00,743.95,773.878156539890034925,1372072,28193,1061816550.00,243926,17.78,66.00,-49.05
7-August-2008,754.50,766.90,735.00,748.50,751.818552947829775201,679008,15501,510490812.00,83266,12.26,31.90,-6.00
8-August-2008,741.00,748.00,707.00,734.85,725.791660420481861455,1327477,30077,963471736.00,234948,17.70,41.00,-6.15
11-August-2008,760.00,768.15,749.00,759.80,761.679656780016756646,583649,15169,444553570.00,69063,11.83,19.15,-0.20
12-August-2008,765.00,769.00,715.00,721.55,733.074813564653219692,852038,19978,624607598.00,193214,22.68,54.00,-43.45
13-August-2008,720.00,732.30,701.10,725.20,721.882196441664807027,1035147,26703,747254190.00,92100,8.90,31.20,5.20
14-August-2008,727.00,730.00,686.60,700.15,700.782739488025427182,1457338,30737,1021277316.00,249052,17.09,43.40,-26.85
18-August-2008,699.90,712.95,682.00,691.55,696.883196501682707766,979671,23914,682716258.00,192385,19.64,30.95,-8.35
19-August-2008,685.00,691.90,671.00,679.75,680.349057775385952825,676378,16446,460173135.00,110263,16.30,20.90,-5.25
20-August-2008,683.00,695.00,668.00,673.65,681.448956248212753788,758849,17713,517116859.00,126603,16.68,27.00,-9.35
21-August-2008,670.00,673.00,644.25,648.60,656.122291882406354097,588093,16191,385860927.00,91923,15.63,28.75,-21.40
22-August-2008,644.50,682.95,636.10,679.40,667.503053209270644955,1051189,25881,701671867.00,164928,15.69,46.85,34.90
25-August-2008,690.00,706.60,682.50,685.35,696.303068677345814434,628577,18825,437680094.00,97152,15.46,24.10,-4.65
26-August-2008,677.00,683.20,662.00,680.00,673.294781168108700702,981484,23651,660828055.00,193886,19.75,21.20,3.00
27-August-2008,684.00,694.20,673.50,677.55,683.165292343374535155,717444,18079,490132840.00,74299,10.36,20.70,-6.45
28-August-2008,680.00,682.70,667.70,670.65,674.922280541939588484,553272,12374,373415600.00,119604,21.62,15.00,-9.35
29-August-2008,680.00,726.95,680.00,723.30,712.441307150146512058,1340504,31802,955030422.00,331604,24.74,46.95,43.30
1-September-2008,720.00,729.90,698.10,722.95,711.196120448079064919,838602,22093,596410489.00,74724,8.91,31.80,2.95
2-September-2008,730.00,771.50,728.00,759.65,747.694018706279965416,1717605,37317,1284242985.00,286627,16.69,43.50,29.65
4-September-2008,760.00,760.00,731.00,734.90,742.465803198692283592,1158661,29295,860266170.00,187970,16.22,29.00,-25.10
5-September-2008,725.00,725.00,683.05,686.55,699.293314093595095035,1711735,37702,1197004841.00,617083,36.05,41.95,-38.45
8-September-2008,700.00,734.90,700.00,710.85,717.586796055263375941,1122407,23092,805424443.00,374534,33.37,34.90,10.85
9-September-2008,709.90,715.80,693.50,709.70,705.618909065993781482,846504,21278,597309229.00,112734,13.32,22.30,-0.20
10-September-2008,700.00,722.80,696.00,710.95,712.587581454026927805,1180267,27247,841043607.00,192657,16.32,26.80,10.95
11-September-2008,704.00,717.90,692.50,703.90,705.260824872561823313,949480,24004,669631048.00,101238,10.66,25.40,-0.10
12-September-2008,708.00,714.00,688.30,692.70,700.104813700610834361,883873,21201,618803742.00,122843,13.90,25.70,-15.30
15-September-2008,680.00,685.00,636.00,657.25,649.310030135186661170,841873,18907,546636583.00,200088,23.77,49.00,-22.75
16-September-2008,635.00,700.20,620.05,696.55,668.946674494028428721,1766453,36149,1181662860.00,379011,21.46,80.15,61.55
17-September-2008,700.25,710.00,655.10,666.85,681.341625549383023402,1265283,31886,862089976.00,105989,8.38,54.90,-33.40
18-September-2008,625.00,693.95,617.40,678.60,671.265394786266997220,1331100,33789,893521367.00,164447,12.35,76.55,53.60
19-September-2008,702.00,719.90,687.00,708.85,705.500292878315927529,1128455,29077,796125333.00,263039,23.31,32.90,6.85
22-September-2008,711.00,722.80,698.00,703.15,710.727591967905675034,845757,21805,601102836.00,158031,18.69,24.80,-7.85
